Date,Open,High,Low,Close,Volume
2025-06-25,149.25328072295656,154.43269305532343,149.24327207878133,154.29270935058594,269146500
2025-06-26,155.9625083392563,156.70243086817015,153.98273459501658,155.00262451171875,198145700
2025-06-27,156.02250005395288,158.69221415352254,155.24258871826237,157.73231506347656,263234500
2025-06-30,158.38224776867892,158.6422284044636,155.94253394670602,157.97230529785156,194580300
2025-07-01,156.27249233706732,157.18239409932116,151.47304203431221,153.2828369140625,213143600
2025-07-02,152.962850389823,157.58234297497486,152.95285700312823,157.2323760986328,171224100
2025-07-03,158.35225101493015,160.96195919540767,157.7523273944205,159.3221435546875,143716100
2025-07-07,158.18227071828886,159.29214695363126,157.3223664705724,158.22227478027344,140139000
2025-07-08,159.31214783171163,160.20204749093682,158.3722507239072,159.98207092285156,138133000
2025-07-09,161.20193770023792,164.40157611225678,161.14194686393122,162.86175537109375,183656400
2025-07-10,164.30159583301895,164.48156834124046,161.5918927660757,164.0816192626953,167704100
2025-07-11,163.70165728031435,167.87118822352508,163.4516852914618,164.90151977539062,193633300
2025-07-14,165.35146259057728,165.4714595173457,162.00184716942397,164.05162048339844,136975800
2025-07-15,171.17081299302788,172.38066881478494,169.18103056842588,170.6808624267578,230627400
2025-07-16,171.04083672550954,171.73076187811773,168.88107501049606,171.35079956054688,158831500
2025-07-17,172.00073538495315,174.1404950617398,170.81086624213197,172.98062133789062,160841100
2025-07-18,173.62054394819432,174.23047621121117,171.24080573231237,172.39068603515625,146456400
2025-07-21,172.73065099594356,173.36058531454748,170.9808470061149,171.36080932617188,123126100
2025-07-22,171.32080634495316,171.37080379639445,164.5615689540832,167.01129150390625,193114300
2025-07-23,169.511004310231,171.24080620570157,167.95118153678195,170.7608642578125,154082200
2025-07-24,172.42067791171223,173.81052153075,171.28080627636527,173.7205352783203,128984600
2025-07-25,173.59054858813744,174.70042482917586,172.9406275198062,173.48056030273438,122316800
2025-07-28,174.00050427681666,176.98016607778243,173.9505068282037,176.73019409179688,140023500
2025-07-29,177.94006357342778,179.35990260986108,175.00039060425894,175.49032592773438,154077500
2025-07-30,176.49022309733303,179.869849375745,176.0202745228646,179.2499237060547,174312200
2025-07-31,182.87950237318685,183.2794667127293,175.9102820488597,177.85006713867188,221685400
2025-08-01,174.07048465468185,176.52020701181988,170.8708463561498,173.70053100585938,204529000
2025-08-04,175.14037394842856,180.17980241597786,174.500446281802,179.97982788085938,148174600
2025-08-05,179.59986897635343,180.23979665506658,175.8802845759961,178.24002075195312,156407600
2025-08-06,176.31023710297544,179.87982901005608,176.23024423927978,179.39988708496094,137192300
2025-08-07,181.54965397485878,183.85939259097617,178.77996020998395,180.74974060058594,151878400
2025-08-08,181.52965464990967,183.27945850723472,180.3797743894202,182.6795196533203,123396700
2025-08-11,182.02960317073044,183.8193958765311,180.22980182096376,182.0395965576172,138323200
2025-08-12,182.9395060522284,184.4593247511904,179.43989822709233,183.1394805908203,145485700
2025-08-13,182.59952443546638,183.9493792108361,179.32990196930365,181.56964111328125,179871700
2025-08-14,179.7298534235828,182.99949119039164,179.43989264021437,181.99960327148438,129554000
2025-08-15,181.85962676701382,181.87961354108583,178.02004541114613,180.42977905273438,156602200
2025-08-18,180.57976314427117,182.91949719839158,180.56975450061333,181.98959350585938,132008000
2025-08-19,182.4095478886331,182.47954736718557,175.47033846497254,175.6203155517578,185229200
2025-08-20,175.1503706193276,175.9802794498554,168.7810892510499,175.38034057617188,215142700
2025-08-21,174.83041312567687,176.88017120538285,173.79052111986658,174.96038818359375,140040900
2025-08-22,172.59066018618677,178.56998587344157,171.18081451068767,177.97006225585938,172789400
2025-08-25,178.33002804439553,181.88962682620624,176.5502286534902,179.78985595703125,163012800
2025-08-26,180.0398187111229,182.36955942503778,178.78995879531527,181.7496337890625,168688200
2025-08-27,181.95959791056248,182.46955051009175,179.07993109949993,181.57965087890625,235518900
2025-08-28,180.79974711518173,184.44933204343067,176.39023757757423,180.14981079101562,281787800
2025-08-29,178.09004428153852,178.130033086625,173.13059331145078,174.1604766845703,243257900
2025-09-02,169.980952871088,172.36069109354864,167.20126556823303,170.7608642578125,231164900
2025-09-03,171.0408442884315,172.3906992342715,168.86109570238054,170.60089111328125,164424900
2025-09-04,170.55090333056648,171.8407521362954,169.39102958990665,171.64077758789062,141670100
2025-09-05,168.01117837826322,169.0110663720669,164.05163046676552,167.0012969970703,224441400
2025-09-08,167.53122834914853,170.940849905597,167.33125381142952,168.2911376953125,163769100
2025-09-09,169.0710489481518,170.96083655380463,166.7213214317911,170.74085998535156,157548400
2025-09-10,176.62020974984335,179.26990675759993,175.45034266016896,177.3101348876953,226852000
2025-09-11,179.66999584989978,180.26996857097555,176.4701769393558,177.16014099121094,151159300
2025-09-12,177.76010410307373,178.59005971058946,176.44017029123495,177.8101043701172,124911000
2025-09-15,175.66021109761542,178.84004186496986,174.50027206258352,177.74009704589844,147061600
2025-09-16,176.99014687805604,177.49011904437822,174.37029760906842,174.87026977539062,140737800
2025-09-17,172.63039291663662,173.1903593144249,168.40063256525568,170.280517578125,211843800
2025-09-18,173.9703101424577,177.09014682532762,172.95037791227023,176.23019409179688,191763300
2025-09-19,175.7602124903078,178.07008136373162,175.17023376194967,176.66015625,237182100
2025-09-22,175.29024236301854,184.53972732383275,174.70027887607205,183.5997772216797,269637000
2025-09-23,181.9598706713119,182.409842567533,176.20019683221489,178.42005920410156,192559600
2025-09-24,179.75999113536878,179.76998508551358,175.39022416770254,176.96014404296875,143564100
2025-09-25,174.47028665549124,180.24996380236055,173.12037093203185,177.68011474609375,191586700
2025-09-26,178.16008106951017,179.75999811527313,174.920255917913,178.18008422851562,148573700
2025-09-29,180.4199550960203,183.98976381560166,180.30997586310093,181.8398895263672,193063500
2025-09-30,182.06986121505474,187.3395719841704,181.4698885277926,186.56961059570312,236981000
2025-10-01,185.22969505995906,188.12952754318238,183.88975804814035,187.22958374023438,173844900
2025-10-02,189.5894532800495,191.0393695238543,188.04953044946197,188.87948608398438,136805800
2025-10-03,189.1794627061203,190.34939569471342,185.36967740169,187.6095428466797,137596900
2025-10-06,185.48967202648717,187.21957143407985,183.31979467524326,185.5296630859375,157678100
2025-10-07,186.21962980709273,189.0494741147918,183.9897582054133,185.02969360351562,140088000
2025-10-08,186.55962017208088,189.58945025835604,186.52960780500513,189.09947204589844,130168900
2025-10-09,192.21928773885006,195.28912405123697,191.04935474353755,192.5592803955078,182997200
2025-10-10,193.49922565779727,195.6091088464203,182.0398719523004,183.14981079101562,268774400
2025-10-13,187.9595379156231,190.09941818271824,185.94965529464977,188.3095245361328,153482800
2025-10-14,184.75971529942103,184.78971240822688,179.68999030007896,180.0199737548828,205641400
2025-10-15,184.7897166440438,184.85970481354866,177.2801249034248,179.8199920654297,214450500
2025-10-16,182.21985578014733,183.26980040587233,179.76000120804414,181.7998809814453,179723300
2025-10-17,180.16996892604442,184.08976427610557,179.74000017155936,183.20980834960938,173135200
2025-10-20,183.1198152646831,185.18969215276272,181.71988400794234,182.6298370361328,128544700
2025-10-21,182.77981647710283,182.77981647710283,179.78999271004406,181.14991760253906,124240200
2025-10-22,181.1299112106735,183.42978616900905,176.7501502622395,180.26995849609375,162249600
2025-10-23,180.40994799999942,183.01980322210497,179.7799782111653,182.1498565673828,111363700
2025-10-24,183.8297551720498,187.45955783835475,183.48977777431884,186.24961853027344,131296700
2025-10-27,189.979423148828,191.98930570001696,188.41949722334647,191.47933959960938,153452700
2025-10-28,193.03926234185508,203.1386912540773,191.89932637827522,201.01881408691406,297986200
2025-10-29,207.96842303697136,212.1781954922272,204.76860414707738,207.02847290039062,308829600
2025-10-30,205.1385766163601,206.1485301715792,201.39879452489242,202.8787078857422,178864400
2025-10-31,206.43850017947892,207.95841980607935,202.05875446792163,202.47872924804688,179802200
2025-11-03,208.06841462190084,211.32822759164594,205.5485506791992,206.8684844970703,180267300
2025-11-04,202.98869740675082,203.9586446199207,197.9189723693821,198.67893981933594,188919300
2025-11-05,198.75894188581304,202.90870481768462,194.63916080574026,195.1991424560547,171350300
2025-11-06,196.40906647995496,197.60899664277025,186.3696319662745,188.0695343017578,223029800
2025-11-07,184.8897071775586,188.3095303364016,178.90005019006267,188.1395263671875,264942300
2025-11-10,195.09914200543773,199.9288750287355,193.7792081445882,199.03892517089844,198897100
2025-11-11,195.14913483203398,195.40911485928362,191.28934919242405,193.1492462158203,176483300
2025-11-12,195.70910637927892,195.87909508520013,191.1193655455878,193.78921508789062,154935300
2025-11-13,191.03936321053533,191.42934088057365,183.8397672401686,186.84959411621094,207423100
2025-11-14,182.8498180673128,190.99935813210442,180.56994624954729,190.15940856933594,186591900
2025-11-17,185.95964506857126,188.98947511566342,184.30974305565786,186.58961486816406,173628900
2025-11-18,183.36979105504545,184.7897101334883,179.63998782140993,181.3498992919922,213598900
2025-11-19,184.7796984316032,187.8495347223247,182.8198161698128,186.50961303710938,247246400
2025-11-20,195.9390891568929,195.9890894251709,179.83999453744622,180.62994384765625,343504800
2025-11-21,181.22991004695137,184.54971718190046,172.92036011460985,178.8700408935547,346926200
2025-11-24,179.48001348627363,183.4897847612219,176.47017128450955,182.5398406982422,256618300
2025-11-25,174.90026276869568,178.15008177330986,169.54056066153746,177.8101043701172,320600300
2025-11-26,181.61988829154,182.8998157763143,178.2300777211247,180.2499542236328,183852000
2025-11-28,179.0000253919654,179.28000857805475,176.49017066740046,176.99014282226562,121332800
2025-12-01,174.75027181562072,180.28997214473748,173.67033006996684,179.9099884033203,188131000
2025-12-02,181.74987648908228,185.6496685428864,179.98997995570696,181.4499053955078,182632200
2025-12-03,181.06992440272873,182.43984327721986,179.1000328161426,179.5800018310547,165138000
2025-12-04,181.6199951171875,184.52000427246094,179.9600067138672,183.3800048828125,167364900
2025-12-05,183.88999938964844,184.66000366210938,180.91000366210938,182.41000366210938,143971100
2025-12-08,182.63999938964844,188.0,182.39999389648438,185.5500030517578,204378100
2025-12-09,185.55999755859375,185.72000122070312,183.32000732421875,184.97000122070312,144719700
2025-12-10,184.97000122070312,185.47999572753906,182.0399932861328,183.77999877929688,162785400
2025-12-11,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600
2025-12-12,181.11000061035156,182.82000732421875,174.6199951171875,175.02000427246094,204274900
2025-12-15,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600
2025-12-16,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100
2025-12-17,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500
2025-12-18,174.52999877929688,176.14999389648438,171.82000732421875,174.13999938964844,176096000
2025-12-19,176.6699981689453,181.4499969482422,176.33999633789062,180.99000549316406,324925900
2025-12-22,183.9199981689453,184.16000366210938,182.35000610351562,183.69000244140625,129064400
2025-12-23,182.97000122070312,189.3300018310547,182.89999389648438,189.2100067138672,174873600
2025-12-24,187.94000244140625,188.91000366210938,186.58999633789062,188.61000061035156,65528500
2025-12-26,189.9199981689453,192.69000244140625,188.0,190.52999877929688,139740300
2025-12-29,187.7100067138672,188.75999450683594,185.91000366210938,188.22000122070312,120006100
2025-12-30,188.24000549316406,188.99000549316406,186.92999267578125,187.5399932861328,97687300
2025-12-31,189.57000732421875,190.55999755859375,186.49000549316406,186.5,120100500
2026-01-02,189.83999633789062,192.92999267578125,188.25999450683594,188.85000610351562,148240500
2026-01-05,191.75999450683594,193.6300048828125,186.14999389648438,188.1199951171875,183529700
2026-01-06,190.52000427246094,192.1699981689453,186.82000732421875,187.24000549316406,176862600
2026-01-07,188.57000732421875,191.3699951171875,186.55999755859375,189.11000061035156,153543200
2026-01-08,189.11000061035156,189.5500030517578,183.7100067138672,185.0399932861328,172457000
2026-01-09,185.0800018310547,186.33999633789062,183.6699981689453,184.86000061035156,131327500
2026-01-12,183.22000122070312,187.1199951171875,183.02000427246094,184.94000244140625,137968500
2026-01-13,185.0,188.11000061035156,183.39999389648438,185.80999755859375,160128900
2026-01-14,184.32000732421875,184.4600067138672,180.8000030517578,183.13999938964844,159586100
2026-01-15,186.5,189.6999969482422,186.3300018310547,187.0500030517578,206188600
2026-01-16,189.0800018310547,190.44000244140625,186.0800018310547,186.22999572753906,187967200
2026-01-20,181.89999389648438,182.3800048828125,177.61000061035156,178.07000732421875,223345300
2026-01-21,179.0500030517578,185.3800048828125,178.39999389648438,183.32000732421875,200381000
2026-01-22,184.75,186.1699981689453,183.92999267578125,184.83999633789062,139636600
2026-01-23,187.5,189.60000610351562,186.82000732421875,187.6699981689453,142748100
2026-01-26,187.16000366210938,189.1199951171875,185.99000549316406,186.47000122070312,124799600
2026-01-27,187.24000549316406,190.0,185.6999969482422,188.52000427246094,143711600
2026-01-28,191.27000427246094,192.35000610351562,189.83999633789062,191.52000427246094,148552700
2026-01-29,191.33999633789062,193.47999572753906,186.05999755859375,192.50999450683594,171764400
2026-01-30,191.2100067138672,194.49000549316406,189.47000122070312,191.1300048828125,179489500
2026-02-02,187.1999969482422,190.3000030517578,184.8800048828125,185.61000061035156,165794100
2026-02-03,186.24000549316406,186.27000427246094,176.22999572753906,180.33999633789062,204019600
2026-02-04,179.4600067138672,179.5800018310547,171.91000366210938,174.19000244140625,207014100
2026-02-05,174.92999267578125,176.82000732421875,171.02999877929688,171.8800048828125,206312900
2026-02-06,176.69000244140625,187.0,174.60000610351562,185.41000366210938,231346200
2026-02-09,184.25999450683594,193.66000366210938,183.9499969482422,190.0399932861328,196387400
2026-02-10,191.3800048828125,192.47999572753906,188.1199951171875,188.5399932861328,136764800
2026-02-11,192.4499969482422,193.25999450683594,188.77000427246094,190.0500030517578,144192700
2026-02-12,193.02999877929688,193.61000061035156,186.50999450683594,186.94000244140625,189932500
2026-02-13,187.47999572753906,187.5,181.58999633789062,182.80999755859375,161888000
2026-02-17,181.75,187.14999389648438,179.17999267578125,184.97000122070312,162276900
2026-02-18,188.75,190.3699951171875,186.75999450683594,187.97999572753906,164749100
2026-02-19,187.05999755859375,188.42999267578125,185.66000366210938,187.89999389648438,126554500
2026-02-20,186.57000732421875,190.3300018310547,185.94000244140625,189.82000732421875,178422300
2026-02-23,191.39999389648438,193.9499969482422,189.5800018310547,191.5500030517578,171584800
2026-02-24,191.49000549316406,193.77000427246094,187.39999389648438,192.85000610351562,175123600
2026-02-25,194.4499969482422,197.6300048828125,193.7899932861328,195.55999755859375,250637100
2026-02-26,194.27000427246094,194.2899932861328,184.32000732421875,184.88999938964844,360807900
2026-02-27,181.25,182.58999633789062,176.3800048828125,177.19000244140625,311636500
2026-03-02,175.00999450683594,183.4600067138672,174.63999938964844,182.47999572753906,209095300
2026-03-03,178.49000549316406,180.89999389648438,176.9199981689453,180.0500030517578,178099400
2026-03-04,180.44000244140625,184.6999969482422,180.05999755859375,183.0399932861328,177731200
2026-03-05,181.1699981689453,184.05999755859375,177.8800048828125,183.33999633789062,198779700
2026-03-06,179.83999633789062,182.75999450683594,176.82000732421875,177.82000732421875,188472400
